url,title,full_title,publication_date,pdf_url,institution,og_title,og_description,wri_published,wri_authors,scrape_timestamp,status
https://www.wri.org/research/two-degrees-innovation,Two Degrees of Innovation,Two Degrees of Innovation,2011-09-09,https://files.wri.org/d8/s3fs-public/two_degrees_of_innovation.pdf,,Two Degrees of Innovation,SynopsisThis paper offers a strategic framework for policymakers seeking to capitalize on the low-carbon transition.,September 9 2011,,2026-06-19T15:38:18.167421+00:00,ok
https://www.wri.org/research/aqueduct-global-maps-21-indicators,Aqueduct Global Maps 2.1: Constructing Decision-Relevant Global Water Risk Indicators,Aqueduct Global Maps 2.1: Constructing Decision-Relevant Global Water Risk Indicators,2015-06-04,https://files.wri.org/d8/s3fs-public/Aqueduct_Global_Maps_2.1-Constructing_Decicion-Relevant_Global_Water_Risk_Indicators_final_0.pdf,,Aqueduct Global Maps 2.1: Constructing Decision-Relevant Global Water Risk Indicators,"SynopsisThis working paper explains the methodology used to generate the hydrological metrics and indicators in the Aqueduct Water Risk Atlas. For a detailed list of data sources, see the Aqueduct Global Maps 2.1 Metadata Document.",April 6 2015,,2026-06-19T15:38:18.199625+00:00,ok
https://www.wri.org/research/us-electricity-markets-utility-green-tariff-update,U.S. Electricity Markets: Utility Green Tariff Update,U.S. Electricity Markets: Utility Green Tariff Update,2017-02-09,https://files.wri.org/d8/s3fs-public/emerging-green-tariffs_0.pdf,,U.S. Electricity Markets: Utility Green Tariff Update,Synopsis Updated November 2019 WRI’s work on green tariffs became an initiative of the Renewable Energy Buyers Alliance (REBA) in March 2019. Learn more about REBA here. The following table is a compilation of several green tariff proposals and offerings for commercial and industrial customers in regulated markets in the United States.,September 2 2017,,2026-06-19T15:38:18.287718+00:00,ok
https://www.wri.org/research/nature-based-solutions-latin-america-and-caribbean-regional-status-and-priorities-growth,Nature-Based Solutions in Latin America and The Caribbean: Regional Status and Priorities for Growth,Nature-Based Solutions in Latin America and The Caribbean: Regional Status and Priorities for Growth,2021-12-10,https://files.wri.org/d8/s3fs-public/2021-10/nature-based-solutions-in-latin-america-and-the-caribbean-regional-status-and-priorities-for-growth_1.pdf?VersionId=.3xcu8Ruodnxf5mw9wCUAYgdEK6evOMa,,Nature-Based Solutions in Latin America and The Caribbean: Regional Status and Priorities for Growth,"As the world recovers from the global recession and pandemic, investment in development projects and infrastructure is poised to surge. But channeling that investment into traditional infrastructure, often built with concrete and steel, risks accelerating greenhouse gas emissions, climate change, environmental degradation, and biodiversity loss. This means that many proposed carbon-intensive recovery investments are more likely to deepen inequality and undermine future economic growth.",October 12 2021,,2026-06-19T15:38:18.391318+00:00,ok
https://www.wri.org/research/greenhouse-gas-protocol-product-life-cycle-accounting-and-reporting-standard,Greenhouse Gas Protocol Product Life Cycle Accounting and Reporting Standard,Greenhouse Gas Protocol Product Life Cycle Accounting and Reporting Standard,2011-03-10,https://files.wri.org/d8/s3fs-public/pdf/ghgp_product_life_cycle_standard.pdf,,Greenhouse Gas Protocol Product Life Cycle Accounting and Reporting Standard,SynopsisThis standard provides requirements and guidance for companies and other organizations to quantify and publicly report an inventory of GHG emissions and removals associated with a specific product.,October 3 2011,,2026-06-19T15:38:18.913951+00:00,ok
https://www.wri.org/research/investing-native-tree-species-and-agroforestry-systems-brazil-economic-valuation,Investing in Native Tree Species and Agroforestry Systems in Brazil: An Economic Valuation,Investing in Native Tree Species and Agroforestry Systems in Brazil: An Economic Valuation,2021-30-09,https://files.wri.org/d8/s3fs-public/2021-09/investing-in-native-tree-species-and-agroforestry-systems-in-brazil-an-economic-valuation_0.pdf?VersionId=hJM3RcchRFrrTM_re_iP92iZ9Ic2ksQB,,Investing in Native Tree Species and Agroforestry Systems in Brazil: An Economic Valuation,"Silviculture of native species and agroforestry systems have an enormous potential for tropical wood markets, in Brazil and globally. Their economic viability is shown in this report. These results also demonstrate that the main market risk variables can be included in the valuation of forest assets, including exchange rates, inflation, production volumes, and price volatility.",September 30 2021,,2026-06-19T15:38:18.938542+00:00,ok
https://www.wri.org/research/gaining-ground,Gaining Ground,Gaining Ground,2011-13-09,https://files.wri.org/d8/s3fs-public/pdf/gaining_ground.pdf,,Gaining Ground,"SynopsisThis issue brief provides an overview of the current status of conservation easements in the U.S. South relative to the rest of the United States and how easement use can be increased. Executive Summary A “conservation easement” is a voluntary, legally enforceable land preservation agreement between two parties wherein a landowner sells or donates the development rights to a tract of land to a qualified holding organization, such as a land trust, effectively preventing forest conversion or other stipulated activities, usually in perpetuity.",September 13 2011,,2026-06-19T15:38:19.058915+00:00,ok
https://www.wri.org/research/reefs-risk-revisited,Reefs at Risk Revisited,Reefs at Risk Revisited,2011-23-02,https://files.wri.org/d8/s3fs-public/pdf/reefs_at_risk_revisited_executive_summary.pdf,,Reefs at Risk Revisited,"Synopsis This report provides a detailed assessment of the status of and threats to the world's coral reefs. It evaluates threats to coral reefs from a wide range of human activities, and includes an assessment of climate-related threats to reefs. It also contains a global assessment of the vulnerability of nations and territories to coral reef degradation.",February 23 2011,,2026-06-19T15:38:19.126622+00:00,ok
https://www.wri.org/research/estimating-mobilized-private-climate-finance,Estimating Mobilized Private Climate Finance,Estimating Mobilized Private Climate Finance,2015-07-04,https://files.wri.org/d8/s3fs-public/OECD-WRI_report.pdf,,Estimating Mobilized Private Climate Finance,"SynopsisThis working paper, a collaboration with OECD, aims to guide the development of more robust methodologies to estimate climate finance mobilized by public interventions; these methodologies are a critical component of the MRV architecture of international climate finance",April 7 2015,,2026-06-19T15:38:19.284577+00:00,ok
https://www.wri.org/research/tracking-adaptation-finance,Tracking Adaptation Finance,Tracking Adaptation Finance,2015-28-04,https://files.wri.org/d8/s3fs-public/AdaptationFinance_Rev3_SglPgs_webFINAL.pdf,,Tracking Adaptation Finance,SynopsisA guide designed to help civil society organizations track climate change adaptation finance flows. Key FindingsThis guide is designed to help civil society organizations (CSOs) track climate change adaptation finance flows. It provides essential background information and describes a five-step process for tracking adaptation finance: Step 1: Analyze the national climate change adaptation context Step 2: Compile and analyze international adaptation finance flows Step 3: Map funding flows,April 28 2015,,2026-06-19T15:38:19.557042+00:00,ok
https://www.wri.org/research/putting-price-carbon,Putting a Price on Carbon: A Handbook for U.S. Policy Makers,Putting a Price on Carbon: A Handbook for U.S. Policy Makers,2015-30-04,https://files.wri.org/d8/s3fs-public/carbonpricing_april_2015.pdf,,Putting a Price on Carbon: A Handbook for U.S. Policy Makers,"SynopsisPutting a Price on Carbon: A Handbook for US Policymakers is a comprehensive reference guide to the design features, revenue options and economic consequences from different approaches to pricing carbon. Key FindingsCarbon pricing can achieve multiple policy objectives, beyond reducing greenhouse gas emissions.",April 30 2015,,2026-06-19T15:38:20.094268+00:00,ok
https://www.wri.org/research/nature-based-solutions-latin-america-and-caribbean-support-inter-american-development-bank,Nature-Based Solutions in Latin America and the Caribbean: Support From the Inter-American Development Bank,Nature-Based Solutions in Latin America and the Caribbean: Support From the Inter-American Development Bank,2021-12-10,https://files.wri.org/d8/s3fs-public/2021-10/nature-based-solutions-in-latin-america-and-the-caribbean-support-from-the-inter-american-development-bank_0.pdf?VersionId=Ts3XB_gso0yCgcGKWNY5UbHZcv_blC8r,,Nature-Based Solutions in Latin America and the Caribbean: Support From the Inter-American Development Bank,"Nature-based solutions are uniquely positioned to deliver benefits across multiple sectors and can serve as tools to both mitigate and adapt to climate change. Because of their ability to efficiently generate high-value services and co-benefits when combined with traditional gray infrastructure investments, NBS can play a critical role in maximizing the impact of capital invested in the region’s infrastructure. Integrating NBS and traditional infrastructure can improve overall cost-effectiveness, resilience, and performance of infrastructure service delivery.",October 12 2021,,2026-06-19T15:38:20.203041+00:00,ok
https://www.wri.org/research/breakdown-developed-countries-public-climate-finance-contributions-towards-100-billion,A Breakdown of Developed Countries’ Public Climate Finance Contributions Towards the $100 Billion Goal,A Breakdown of Developed Countries’ Public Climate Finance Contributions Towards the $100 Billion Goal,2021-05-10,https://files.wri.org/d8/s3fs-public/2021-10/breakdown-developed-countries-public-climate-finance-contributions-towards-100-billion.pdf?VersionId=0luvOD5zVLLxxfRpWad_DyFC3Qh4sjd0,,A Breakdown of Developed Countries’ Public Climate Finance Contributions Towards the $100 Billion Goal,"This paper breaks down how much each developed country has contributed in public climate finance between 2013 and 2018, the most recent year for which comprehensive data are available. The individual breakdowns are then used to assess how countries’ efforts compare using a variety of metrics.",October 5 2021,,2026-06-19T15:38:20.232609+00:00,ok
